ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
IRD,"Opus Genetics, Inc.",60.1,⭐⭐ GOOD,🟡 Good,50.0,50.0,83.0,60.0,70.0,80.0,88.9,False,up,,,0,-11.6,True,2,{},"{'revenue_growth_yoy': np.float64(-11.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(120.0), 'rs_6m': np.float64(225.0), 'rs_line_percentile': 88.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -242.4, 'debt_to_equity': 0.07, 'current_ratio': 6.43, 'operating_margin_pct': -296.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 104.7}",4.66,325708384,Healthcare,Biotechnology,1.7,1.0,False,5.3,-12.1,8.0,True,9.54,12.0,8.0,13.0,strong_buy,104.7,,,,,-7.3,-0.34,,,,,True,-0.05,-17.0,,,,False,False,3.0,NEUTRAL,-16.73,-113.3,,2026-03-19T07:49:14.408622
MCY,Mercury General Corporation,60.1,⭐⭐ GOOD,🟡 Good,50.0,60.0,70.4,70.0,55.0,80.0,83.0,False,up,,,0,10.2,False,0,{'profit_margin_pct': 9.0},"{'revenue_growth_yoy': np.float64(10.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.9), 'rs_6m': np.float64(13.0), 'rs_line_percentile': 83.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 24.8, 'debt_to_equity': 0.24, 'current_ratio': 0.56, 'operating_margin_pct': 16.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 25.2}",87.85,4865890816,Financial Services,Insurance - Property & Casualty,6.5,5.0,False,100.06,-12.2,7.0,True,110.0,110.0,110.0,1.0,none,25.2,1931.42,2098.5,293.1,233.6,51.84,45.54,1.45,13.0,1.27,3.68,False,,24.2,50.4,53.0,2026-05-11,False,False,6.0,NEUTRAL,18.21,,0.11,2026-03-19T07:55:13.592705
CATX,"Perspective Therapeutics, Inc.",60.1,⭐⭐ GOOD,🟡 Good,50.0,50.0,83.0,60.0,70.0,80.0,82.7,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(73.4), 'rs_6m': np.float64(59.0), 'rs_line_percentile': 82.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -41.6, 'debt_to_equity': 0.02, 'current_ratio': 5.17, 'operating_margin_pct': -92632.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 171.6}",4.86,553622464,Healthcare,Medical Devices,10.5,1.4,True,6.16,-21.1,7.0,True,13.2,18.0,7.0,15.0,strong_buy,171.6,,,,,-10.91,-0.53,,,,,False,,-452.6,,54.0,2026-05-12,False,False,4.0,NEUTRAL,-19.5,-29.5,,2026-03-19T07:56:15.336067
BSBK,Bogota Financial Corp.,60.0,⭐ AVERAGE,🟡 Average,55.0,90.0,38.7,55.0,50.0,15.0,17.9,False,flat,,,0,44.5,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(44.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(2.1), 'rs_6m': np.float64(-11.8), 'rs_line_percentile': 17.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 1.5, 'operating_margin_pct': 17.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",8.15,105694880,Financial Services,Banks - Regional,0.2,2.8,False,9.5,-14.2,3.0,False,,,,,none,,,,1.7,-79.1,,,,,,,True,-0.3,,,,,False,False,1.0,WEAK,,,,2026-03-19T07:51:21.542462
PRIM,Primoris Services Corporation,60.0,⭐⭐ GOOD,🟡 Good,50.0,60.0,65.1,70.0,65.0,60.0,74.5,False,up,,,0,12.7,False,0,{'profit_margin_pct': 3.6},"{'revenue_growth_yoy': np.float64(12.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.0), 'rs_6m': np.float64(12.5), 'rs_line_percentile': 74.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.6}",138.28,7474933248,Industrials,Engineering & Construction,6.6,3.6,False,174.43,-20.7,7.0,True,169.57,205.0,139.0,14.0,buy,22.6,79.38,-42.6,50.2,-63.7,3.9,5.4,0.23,6.4,0.32,0.69,False,,14.4,-2.0,46.0,2026-05-04,False,False,7.0,NEUTRAL,5.23,27.4,,2026-03-19T07:49:25.624593
NLCP,"NewLake Capital Partners, Inc.",59.7,⭐ AVERAGE,🟡 Average,60.0,40.0,68.7,80.0,60.0,60.0,68.5,False,up,,,0,-6.6,True,1,{'profit_margin_pct': 51.5},"{'revenue_growth_yoy': np.float64(-6.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(17.0), 'rs_6m': np.float64(15.1), 'rs_line_percentile': 68.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 6.7, 'debt_to_equity': 0.02, 'current_ratio': 3.19, 'operating_margin_pct': 50.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.4}",15.44,323459904,Real Estate,REIT - Specialty,,,False,16.75,-7.8,6.0,False,15.5,16.0,15.0,2.0,buy,0.4,20.2,30.8,12.8,-17.1,8.73,1.37,11.14,134.4,1.72,,True,-0.08,32.9,-0.1,48.0,2026-05-06,False,False,7.0,NEUTRAL,8.96,,,2026-03-19T07:53:38.912173
UBSI,"United Bankshares, Inc.",59.6,⭐ AVERAGE,🟡 Average,60.0,60.0,60.3,60.0,55.0,60.0,56.0,False,up,,,0,10.0,False,0,{'profit_margin_pct': 38.6},"{'revenue_growth_yoy': np.float64(10.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.2), 'rs_6m': np.float64(6.3), 'rs_line_percentile': 56.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.9, 'operating_margin_pct': 56.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 17.2}",39.08,5448514048,Financial Services,Banks - Regional,3.6,5.0,False,45.93,-14.9,5.0,False,45.8,47.0,43.0,5.0,none,17.2,,,98.1,151.0,,,3.84,45.6,1.5,4.02,True,-2.33,,16.0,35.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.33,2026-03-19T07:51:40.919153
ABCL,AbCellera Biologics Inc.,59.4,⭐ AVERAGE,🟡 Average,50.0,90.0,34.7,60.0,60.0,35.0,33.4,False,down,,,0,959.1,True,1,{'profit_margin_pct': -194.9},"{'revenue_growth_yoy': np.float64(959.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(4.0), 'rs_6m': np.float64(-23.9), 'rs_line_percentile': 33.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -14.5, 'debt_to_equity': 0.15, 'current_ratio': 11.32, 'operating_margin_pct': -63.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 160.4}",3.52,1067124864,Healthcare,Biotechnology,21.9,12.1,True,6.515,-46.0,3.0,False,9.17,12.0,7.0,6.0,none,160.4,,,,,-16.49,-0.58,,,,,False,,-28.4,,49.0,2026-05-07,False,False,4.0,NEUTRAL,-30.04,-18.6,,2026-03-19T07:55:57.225829
PALI,"Palisade Bio, Inc.",59.3,⭐ AVERAGE,🟡 Average,50.0,50.0,80.3,65.0,60.0,80.0,75.9,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(16.8), 'rs_6m': np.float64(238.7), 'rs_line_percentile': 75.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -228.6, 'debt_to_equity': 0.07, 'current_ratio': 1.96}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 509.1}",1.97,293930336,Healthcare,Biotechnology,17.9,7.6,True,2.64,-25.4,7.0,True,12.0,25.0,5.0,6.0,none,509.1,,,,,-2.25,-0.04,,,,,False,,-1019.5,,,,False,False,1.0,WEAK,-5.0,-196.4,,2026-03-19T07:46:32.614271
GBCS,"Selectis Health,Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,60.0,91.0,40.0,50.0,100.0,100.0,True,up,,,0,4.2,True,1,{'profit_margin_pct': -1.9},"{'revenue_growth_yoy': np.float64(4.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(109.5), 'rs_6m': np.float64(91.5), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'current_ratio': 0.2, 'operating_margin_pct': -2.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.04,12390918,Healthcare,Medical Care Facilities,,,False,4.5,-10.2,8.0,True,,,,,none,,0.04,-99.0,,,0.06,0.0,,,,,False,,0.4,,,,False,False,6.0,NEUTRAL,-0.86,-1.3,,2026-03-19T07:48:29.692961
RMBI,"Richmond Mutual Bancorporation,",59.2,⭐ AVERAGE,🟡 Average,60.0,80.0,36.0,60.0,50.0,15.0,18.4,False,flat,,,0,14.0,True,2,{'profit_margin_pct': 24.8},"{'revenue_growth_yoy': np.float64(14.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-4.6), 'rs_6m': np.float64(-7.0), 'rs_line_percentile': 18.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 8.3, 'operating_margin_pct': 32.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.26,128780656,Financial Services,Banks - Regional,2.5,13.0,False,15.24,-13.0,4.0,False,,,,,none,,,,35.1,164.7,,,4.51,51.3,0.6,3.51,True,-5.89,,22.8,35.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.25,2026-03-19T07:50:19.164256
ELWT,"Elauwit Connection, Inc.",59.1,⭐ AVERAGE,🟡 Average,50.0,80.0,60.3,40.0,60.0,60.0,61.9,False,up,,,0,58.5,False,0,{'profit_margin_pct': -8.1},"{'revenue_growth_yoy': np.float64(58.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(13.5), 'rs_line_percentile': 61.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'current_ratio': 0.71, 'operating_margin_pct': 2.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 88.7}",6.36,42101904,Communication Services,Telecom Services,0.7,0.3,False,8.75,-27.3,,,12.0,12.0,12.0,1.0,none,88.7,,,,,,,,,,,False,,-3.5,,12.0,2026-03-31,False,True,5.0,NEUTRAL,-7.06,-5850.9,,2026-03-19T07:45:57.406680
ARX,Accelerant Holdings,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,11.7,False,down,,,0,65.6,True,2,{'profit_margin_pct': -182.9},"{'revenue_growth_yoy': np.float64(65.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-21.8), 'rs_6m': np.float64(-30.1), 'rs_line_percentile': 11.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -280.1, 'debt_to_equity': 0.17, 'current_ratio': 32.67, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 68.2}",11.66,2586421760,Financial Services,Insurance Brokers,,1.7,False,31.18,-62.6,,,19.61,36.0,13.0,9.0,buy,68.2,,,,,-134.55,-30.37,,,,,False,,-44.0,,,,False,False,7.0,NEUTRAL,4.77,,2.73,2026-03-19T07:46:50.832954
HHH,Howard Hughes Holdings Inc.,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,4.8,False,down,,,0,213.3,True,2,{'profit_margin_pct': 8.4},"{'revenue_growth_yoy': np.float64(213.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-22.6), 'rs_6m': np.float64(-24.6), 'rs_line_percentile': 4.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 50.9}",62.72,3740391680,Real Estate,Real Estate - Development,7.2,5.2,False,91.07,-31.1,2.0,False,94.67,100.0,89.0,3.0,buy,50.9,117.14,86.8,22.1,-64.8,12.69,7.96,,,,,False,,2.0,-67.8,48.0,2026-05-06,False,False,6.0,NEUTRAL,4.47,14.6,,2026-03-19T07:51:48.572519
FCCO,First Community Corporation,59.0,⭐ AVERAGE,🟡 Average,60.0,60.0,54.0,65.0,55.0,60.0,55.4,False,flat,,,0,16.9,False,0,{'profit_margin_pct': 24.6},"{'revenue_growth_yoy': np.float64(16.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-8.3), 'rs_6m': np.float64(-2.2), 'rs_line_percentile': 55.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 12.3, 'operating_margin_pct': 35.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 27.4}",27.73,259116240,Financial Services,Banks - Regional,0.8,1.2,False,31.5,-12.0,5.0,False,35.33,36.0,34.0,3.0,none,27.4,,,29.15,5.1,,,2.3,25.1,0.64,2.61,True,-0.17,,5.9,34.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.74,2026-03-19T07:50:59.814952
TCBI,"Texas Capital Bancshares, Inc.",59.0,⭐ AVERAGE,🟡 Average,60.0,60.0,57.6,60.0,55.0,60.0,56.4,False,flat,,,0,16.8,False,0,{'profit_margin_pct': 27.5},"{'revenue_growth_yoy': np.float64(16.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.6), 'rs_6m': np.float64(5.9), 'rs_line_percentile': 56.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 9.4, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 15.8}",91.08,4157217792,Financial Services,Banks - Regional,6.9,4.2,False,108.92,-16.4,6.0,False,105.43,115.0,88.0,14.0,hold,15.8,,,203.7,123.6,,,,,,,True,-4.47,,19.6,28.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.22,2026-03-19T07:44:52.671253
HTFL,"Heartflow, Inc.",58.9,⭐ AVERAGE,🟡 Average,50.0,80.0,32.0,70.0,70.0,35.0,28.0,False,down,,,0,32.3,False,0,{'profit_margin_pct': -77.4},"{'revenue_growth_yoy': np.float64(32.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.5), 'rs_6m': np.float64(-20.7), 'rs_line_percentile': 28.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'debt_to_equity': 0.09, 'current_ratio': 8.66, 'operating_margin_pct': -32.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 51.2}",25.47,2168992512,Healthcare,Health Information Services,6.5,2.8,False,41.223,-38.2,,,38.5,40.0,35.0,6.0,buy,51.2,,,,,,,,,,,False,,-5.2,,,,False,False,4.0,NEUTRAL,-3.87,-96.3,,2026-03-19T07:54:35.580082
EVLV,"Evolv Technologies Holdings, In",58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,23.0,65.0,70.0,35.0,33.1,False,down,,,0,47.3,True,1,{'profit_margin_pct': -22.7},"{'revenue_growth_yoy': np.float64(47.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-20.0), 'rs_6m': np.float64(-35.6), 'rs_line_percentile': 33.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -28.0, 'debt_to_equity': 0.35, 'current_ratio': 1.23, 'operating_margin_pct': 22.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 87.6}",5.33,955939392,Industrials,Security & Protection Services,6.4,3.3,False,8.91,-40.2,3.0,False,10.0,10.5,9.5,4.0,strong_buy,87.6,0.43,-91.9,,,0.19,0.01,,,,,False,,-82.6,,57.0,2026-05-15,False,False,4.0,NEUTRAL,-5.81,-33.3,,2026-03-19T07:53:06.829489
ALT,"Altimmune, Inc.",58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,27.0,60.0,70.0,15.0,0.4,False,down,,,0,420.0,True,1,{},"{'revenue_growth_yoy': np.float64(420.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-29.7), 'rs_6m': np.float64(-5.1), 'rs_line_percentile': 0.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -50.6, 'debt_to_equity': 0.16, 'current_ratio': 18.55, 'operating_margin_pct': -111126.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 445.8}",3.42,428291808,Healthcare,Biotechnology,20.5,6.6,True,7.73,-55.8,1.0,False,18.67,28.0,1.0,9.0,buy,445.8,,,,,-9.04,-0.31,,,,,False,,-53.3,,54.0,2026-05-12,False,False,4.0,NEUTRAL,-42.08,-33.1,,2026-03-19T07:45:00.441418
DOMH,Dominari Holdings Inc.,58.8,⭐ AVERAGE,🟡 Average,60.0,80.0,15.0,85.0,50.0,15.0,0.1,False,down,,,0,674.5,False,0,{'profit_margin_pct': 110.9},"{'revenue_growth_yoy': np.float64(674.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-26.9), 'rs_6m': np.float64(-47.4), 'rs_line_percentile': 0.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 90.4, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': -3.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.91,47207288,Financial Services,Capital Markets,4.1,4.3,False,8.4,-65.4,0.0,False,,,,,none,,,,80.5,2666.3,,,,,,,False,,-372.9,,,,False,False,2.0,WEAK,-25.99,-41.8,,2026-03-19T07:47:38.495621
KYTX,"Kyverna Therapeutics, Inc.",58.3,⭐ AVERAGE,🟡 Average,50.0,50.0,74.0,60.0,70.0,80.0,75.7,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-14.3), 'rs_6m': np.float64(94.5), 'rs_line_percentile': 75.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -70.8, 'debt_to_equity': 0.03, 'current_ratio': 5.16}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 246.6}",8.54,509040384,Healthcare,Biotechnology,10.2,6.4,True,13.67,-37.5,7.0,True,29.6,33.0,20.0,5.0,strong_buy,246.6,,,,,-18.79,-1.6,,,,,False,,-2204.4,,7.0,2026-03-26,True,False,4.0,NEUTRAL,-61.25,-47.6,,2026-03-19T07:51:35.634130
GOOD,Gladstone Commercial Corporatio,58.3,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,55.0,60.0,35.0,31.2,False,up,,,0,15.9,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(15.4), 'rs_6m': np.float64(-3.1), 'rs_line_percentile': 31.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.3}",12.02,586974976,Real Estate,REIT - Diversified,4.8,4.0,False,15.12,-20.5,3.0,False,13.38,14.0,12.5,4.0,buy,11.3,21.58,79.5,1.4,-88.4,12.1,1.47,9.98,857.1,1.2,8.53,True,-0.77,1.5,-50.6,49.0,2026-05-07,False,False,3.0,NEUTRAL,,,,2026-03-19T07:50:47.497420
NP,Neptune Insurance Holdings Inc.,58.3,⭐ AVERAGE,🟡 Average,60.0,70.0,44.0,50.0,65.0,35.0,46.0,False,down,,,0,29.4,False,0,{'profit_margin_pct': 23.4},"{'revenue_growth_yoy': np.float64(29.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-17.2), 'rs_line_percentile': 46.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'current_ratio': 0.99, 'operating_margin_pct': 31.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.3}",22.85,3156808448,Financial Services,Insurance Brokers,15.3,3.1,True,33.235,-31.2,,,26.79,32.5,20.0,12.0,buy,17.3,7.27,-68.2,,,1.48,0.49,,,,,False,,4.3,-48.4,55.0,2026-05-13,False,False,4.0,NEUTRAL,2.12,,,2026-03-19T07:46:13.617228
FKYS,First Keystone Corp.,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,60.7,False,flat,,,0,8.3,False,0,{'profit_margin_pct': 21.1},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.9), 'rs_6m': np.float64(14.3), 'rs_line_percentile': 60.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 8.3, 'operating_margin_pct': 31.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.0,118676984,Financial Services,Banks - Regional,,,False,20.0,-5.0,6.0,False,,,,,none,,,,44.1,132.1,,,5.89,76.2,1.12,6.25,False,,,42.4,,,False,False,4.0,NEUTRAL,,,0.15,2026-03-19T07:45:10.509098
MRP,"Millrose Properties, Inc.",58.1,⭐ AVERAGE,🟡 Average,60.0,50.0,46.7,75.0,70.0,35.0,34.5,False,up,,,0,,False,0,{'profit_margin_pct': 67.4},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.6), 'rs_6m': np.float64(-10.4), 'rs_line_percentile': 34.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.4, 'debt_to_equity': 0.36, 'current_ratio': 53.56, 'operating_margin_pct': 84.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 30.8}",29.5,4897103360,Real Estate,REIT - Residential,6.1,3.6,False,36.0,-18.1,4.0,False,38.6,40.0,35.0,5.0,strong_buy,30.8,,,24.4,-17.3,-73.09,-23.21,8.64,104.5,2.55,,False,,-2.6,,55.0,2026-05-13,False,False,5.0,NEUTRAL,7.04,,14.66,2026-03-19T07:55:49.364234
AMLX,"Amylyx Pharmaceuticals, Inc.",57.9,⭐ AVERAGE,🟡 Average,50.0,50.0,71.9,60.0,70.0,80.0,79.5,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.3), 'rs_6m': np.float64(7.1), 'rs_line_percentile': 79.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -61.6, 'debt_to_equity': 0.02, 'current_ratio': 14.27}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 61.7}",13.79,1524304512,Healthcare,Drug Manufacturers - Specialty & Generic,14.3,15.1,True,17.49,-21.2,7.0,True,22.3,34.0,19.0,10.0,strong_buy,61.7,,,,,-4.4,-0.61,,,,,False,,-514.7,,49.0,2026-05-07,False,False,3.0,NEUTRAL,-12.63,-50.0,,2026-03-19T07:49:55.858912
ADMQ,ADM Endeavors Inc.,57.8,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,65.0,50.0,15.0,18.9,False,down,,,0,67.6,True,2,{'profit_margin_pct': 9.4},"{'revenue_growth_yoy': np.float64(67.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-37.0), 'rs_6m': np.float64(-35.2), 'rs_line_percentile': 18.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.02825,4478201,Industrials,Specialty Business Services,,,False,0.0505,-44.1,1.0,False,,,,,none,,,,,,-87.22,-0.02,,,,,False,,19.2,35.4,,,False,False,6.0,NEUTRAL,4.25,7.3,inf,2026-03-19T07:45:33.629082
BFC,Bank First Corporation,57.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,55.0,60.0,58.2,False,up,,,0,6.5,False,0,{'profit_margin_pct': 41.4},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.0), 'rs_6m': np.float64(4.5), 'rs_line_percentile': 58.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.1, 'operating_margin_pct': 53.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 17.5}",131.93,1477837312,Financial Services,Banks - Regional,3.1,3.7,False,153.0,-13.8,6.0,False,155.0,160.0,150.0,2.0,none,17.5,,,72.3,-45.2,,,1.4,24.9,1.85,1.31,True,-1.49,,3.4,28.0,2026-04-16,False,False,6.0,NEUTRAL,,,1.8,2026-03-19T07:50:14.310173
